id,Timestamp,Category,Money,Description,Details
947716032,2022-11-11T00:11:14.219377+00:00,interest,425,Bond yield,"{""bond value"": ""$85000"", ""interest"": ""0.5%"", ""issuer"": ""Fate Co""}"
947716024,2022-11-11T00:11:14.182725+00:00,interest,1775,Bond yield,"{""bond value"": ""$355000"", ""interest"": ""0.5%"", ""issuer"": ""Brother Xiaoye""}"
947715178,2022-11-11T00:11:10.435732+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Coby company""}"
947700367,2022-11-11T00:10:09.691498+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Full Live""}"
947697222,2022-11-11T00:10:00.594588+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""Nilzas Cooperativa""}"
947697216,2022-11-11T00:10:00.578881+00:00,interest,1500,Late payment of bond interest,"{""seller"": ""Gungor holding 0""}"
947697213,2022-11-11T00:10:00.573525+00:00,interest,1500,Bond yield,"{""bond value"": ""$300000"", ""interest"": ""0.5%"", ""issuer"": ""Gungor holding 0""}"
947697007,2022-11-11T00:09:59.993237+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Heatsink""}"
947694203,2022-11-11T00:09:52.275115+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""BOOP PROSPECTING.""}"
947681197,2022-11-11T00:09:19.072262+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Plucking Frog""}"
947672538,2022-11-11T00:08:57.215208+00:00,interest,390,Bond yield,"{""bond value"": ""$75000"", ""interest"": ""0.5%"", ""issuer"": ""A.V.H BLUE MOON""}"
947664302,2022-11-11T00:08:36.667848+00:00,interest,300,Bond yield,"{""bond value"": ""$50000"", ""interest"": ""0.6%"", ""issuer"": ""Seven ithalat ihracat""}"
947664289,2022-11-11T00:08:36.631750+00:00,interest,2600,Bond yield,"{""bond value"": ""$500000"", ""interest"": ""0.5%"", ""issuer"": ""Beatniks Cash Salad""}"
947646433,2022-11-11T00:07:55.136623+00:00,interest,750,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.6%"", ""issuer"": ""KANLIS""}"
947646428,2022-11-11T00:07:55.123761+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""UTOPIA MINDS""}"
947640271,2022-11-11T00:07:40.471770+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""TechnoSpace CO.""}"
947640268,2022-11-11T00:07:40.459128+00:00,interest,750,Bond yield,"{""bond value"": ""$150000"", ""interest"": ""0.5%"", ""issuer"": ""Madeireira Cara de Pau""}"
947640262,2022-11-11T00:07:40.447329+00:00,interest,420,Bond yield,"{""bond value"": ""$60000"", ""interest"": ""0.7%"", ""issuer"": ""Communist Spies Pty Ltd""}"
947630235,2022-11-11T00:07:12.531662+00:00,interest,325,Bond yield,"{""bond value"": ""$65000"", ""interest"": ""0.5%"", ""issuer"": ""KComme""}"
947324416,2022-11-10T21:05:12.744253+00:00,fees,-438,Market fees selling Methane,{}
947324415,2022-11-10T21:05:12.735359+00:00,market,14597,Methane market order filled,"{""resource"": ""Methane"", ""amount"": 741, ""quality"": 1, ""price"": ""$19.70"", ""buyer"": ""Kartal Co"", ""profit"": 2420}"
947120335,2022-11-10T17:54:52.663285+00:00,fees,-4455,Market fees selling Fuselage,{}
947120334,2022-11-10T17:54:52.660349+00:00,market,148500,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 55, ""quality"": 0, ""price"": ""$2700.00"", ""buyer"": "".The Empire."", ""profit"": 19334}"
947091276,2022-11-10T17:26:37.823800+00:00,fees,-303,Market fees selling Electronics research,{}
947091275,2022-11-10T17:26:37.820505+00:00,market,10080,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 28, ""quality"": 0, ""price"": ""$360.00"", ""buyer"": ""AlertaCorp"", ""profit"": 2295}"
947085109,2022-11-10T17:20:58.955776+00:00,bonds,-100000,Investment in bonds,"{""amount"": 20, ""bond issuer"": ""Eymo1919"", ""interest"": ""0.5%"", ""restructure on default"": ""48%""}"
947084809,2022-11-10T17:20:41.961963+00:00,bonds,-200000,Investment in bonds,"{""amount"": 40, ""bond issuer"": ""Full Live"", ""interest"": ""0.5%"", ""restructure on default"": ""52%""}"
947084008,2022-11-10T17:19:53.626919+00:00,production,-13991,Production of Fuselage,"{""amount"": 72, ""price"": ""$2254.21"", ""quality"": 0}"
947083735,2022-11-10T17:19:36.489044+00:00,production,-6792,Production of Carbon composite,"{""amount"": 1025, ""price"": ""$46.57"", ""quality"": 1}"
946964607,2022-11-10T15:25:12.167224+00:00,market,2730,Heat shield market order filled,"{""resource"": ""Heat shield"", ""amount"": 7, ""quality"": 0, ""price"": ""$390.00"", ""buyer"": ""Bank of Charleston"", ""profit"": -322}"
946945019,2022-11-10T15:06:49.712033+00:00,market,25,Planks market order filled,"{""resource"": ""Planks"", ""amount"": 3, ""quality"": 0, ""price"": ""$8.50"", ""buyer"": ""CamillaEnergy"", ""profit"": -2}"
946944509,2022-11-10T15:06:23.591732+00:00,market,408,Planks market order partially filled,"{""resource"": ""Planks"", ""amount"": 48, ""quality"": 0, ""price"": ""$8.50"", ""buyer"": ""Penfrost Enterprises"", ""profit"": ""$-27"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
946944148,2022-11-10T15:06:06.526712+00:00,market,952,Planks market order partially filled,"{""resource"": ""Planks"", ""amount"": 112, ""quality"": 0, ""price"": ""$8.50"", ""buyer"": ""TheNoobGamer Inc."", ""profit"": ""$-64"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
946944090,2022-11-10T15:06:03.811119+00:00,market,1224,Planks market order partially filled,"{""resource"": ""Planks"", ""amount"": 144, ""quality"": 0, ""price"": ""$8.50"", ""buyer"": ""mavi agro compani"", ""profit"": ""$-83"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
946943735,2022-11-10T15:05:48.860787+00:00,market,408,Planks market order partially filled,"{""resource"": ""Planks"", ""amount"": 48, ""quality"": 0, ""price"": ""$8.50"", ""buyer"": ""RONIN JONES FC 1907"", ""profit"": ""$-27"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
946943461,2022-11-10T15:05:36.886041+00:00,fees,-139,Market fees selling Planks,"{""remaining_fees"": ""$0""}"
946943460,2022-11-10T15:05:36.883266+00:00,market,1606,Planks market order partially filled,"{""resource"": ""Planks"", ""amount"": 189, ""quality"": 0, ""price"": ""$8.50"", ""buyer"": ""Big Rigs"", ""profit"": ""$-249"", ""fees"": ""$139"", ""remaining_fees"": ""$0""}"
946922980,2022-11-10T14:45:44.042895+00:00,market,3900,Heat shield market order partially filled,"{""resource"": ""Heat shield"", ""amount"": 10, ""quality"": 0, ""price"": ""$390.00"", ""buyer"": ""AEROSPACE LLC. SAL"", ""profit"": ""$-461"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
946883291,2022-11-10T14:07:30.653245+00:00,fees,-293,Market fees selling Heat shield,"{""remaining_fees"": ""$0""}"
946883290,2022-11-10T14:07:30.650772+00:00,market,3120,Heat shield market order partially filled,"{""resource"": ""Heat shield"", ""amount"": 8, ""quality"": 0, ""price"": ""$390.00"", ""buyer"": ""Serem Company LLC"", ""profit"": ""$-661"", ""fees"": ""$293"", ""remaining_fees"": ""$0""}"
946813323,2022-11-10T13:00:03.137418+00:00,bonds,250000,Bond call,"{""issuer"": ""sim003"", ""amount"": 50, ""interest"": 0.5}"
946526229,2022-11-10T07:31:27.003044+00:00,fees,-488,Market fees selling Fuselage,{}
946526228,2022-11-10T07:31:27.001047+00:00,market,16260,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 6, ""quality"": 0, ""price"": ""$2710.00"", ""buyer"": ""Libra.srl"", ""profit"": 2238}"
946525151,2022-11-10T07:30:06.928243+00:00,fees,-13633,Market fees selling Plastic,{}
946525150,2022-11-10T07:30:06.925525+00:00,market,454400,Plastic market order filled,"{""resource"": ""Plastic"", ""amount"": 42868, ""quality"": 1, ""price"": ""$10.60"", ""buyer"": ""Kinz Automotives Ltd"", ""profit"": 61465}"
946518384,2022-11-10T07:22:32.420061+00:00,production,-13504,Production of Carbon composite,"{""amount"": 2038, ""price"": ""$46.57"", ""quality"": 1}"
946478718,2022-11-10T06:39:21.065353+00:00,fees,-1194,Market fees selling High grade e-comps,{}
946478717,2022-11-10T06:39:21.062953+00:00,market,39790,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 46, ""quality"": 2, ""price"": ""$865.00"", ""buyer"": ""ORDER STARLINK"", ""profit"": 13306}"
946473251,2022-11-10T06:33:11.073766+00:00,market,167400,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 62, ""quality"": 0, ""price"": ""$2700.00"", ""buyer"": ""Delovoi"", ""profit"": 27951}"
946466543,2022-11-10T06:26:06.118376+00:00,fees,-5508,Market fees selling Fuselage,"{""remaining_fees"": ""$0""}"
946466542,2022-11-10T06:26:06.115886+00:00,market,16200,Fuselage market order partially filled,"{""resource"": ""Fuselage"", ""amount"": 6, ""quality"": 0, ""price"": ""$2700.00"", ""buyer"": ""GVBARCO"", ""profit"": ""$-2802"", ""fees"": ""$5508"", ""remaining_fees"": ""$0""}"
946463390,2022-11-10T06:22:52.143079+00:00,fees,-317,Market fees selling Electronics research,{}
946463389,2022-11-10T06:22:52.141145+00:00,market,10560,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 30, ""quality"": 0, ""price"": ""$352.00"", ""buyer"": ""ChefTaur Inn"", ""profit"": 2227}"
946460373,2022-11-10T06:19:31.517628+00:00,production,-61,Production of Golden bars,"{""amount"": 4, ""price"": ""$4216.32"", ""quality"": 2}"
946308698,2022-11-10T03:31:31.395589+00:00,taxes,-21638,Accounting overhead,"{""Cash"": ""$588,609"", ""Investment in bonds"": ""$6,075,000"", ""Bonds payable"": ""$0"", ""Executive lift"": ""$0"", ""Cash/bonds value over $3,000,000 at 0.5%"": ""$18,319"", ""Cash/bonds value over $6,000,000 at 0.5%"": ""$3,319""}"
946176344,2022-11-10T00:26:18.646525+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Rockport""}"
946167077,2022-11-10T00:24:18.236523+00:00,interest,2550,Bond yield,"{""bond value"": ""$500000"", ""interest"": ""0.5%"", ""issuer"": ""Capybara Company""}"
946167066,2022-11-10T00:24:18.127252+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Wonka chocolate""}"
946160007,2022-11-10T00:23:28.578485+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Don Aspi TKOC""}"
946154826,2022-11-10T00:22:54.648809+00:00,interest,688,Bond yield,"{""bond value"": ""$135000"", ""interest"": ""0.5%"", ""issuer"": ""Anadolu""}"
946141206,2022-11-10T00:21:04.868880+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Win Win Street food""}"
946137973,2022-11-10T00:20:38.208387+00:00,interest,400,Bond yield,"{""bond value"": ""$80000"", ""interest"": ""0.5%"", ""issuer"": ""WE GOT U""}"
946137606,2022-11-10T00:20:35.482797+00:00,interest,150,Bond yield,"{""bond value"": ""$30000"", ""interest"": ""0.5%"", ""issuer"": ""Simgi Entreprise""}"
946137601,2022-11-10T00:20:35.462541+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Jerem store""}"
946135686,2022-11-10T00:20:21.819379+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Coby company""}"
946121242,2022-11-10T00:18:36.421385+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""Nilzas Cooperativa""}"
946121063,2022-11-10T00:18:34.884774+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""Heatsink""}"
946107739,2022-11-10T00:16:59.704399+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""BOOP PROSPECTING.""}"
946095943,2022-11-10T00:16:07.084031+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Plucking Frog""}"
946088734,2022-11-10T00:15:30.186252+00:00,interest,390,Bond yield,"{""bond value"": ""$75000"", ""interest"": ""0.5%"", ""issuer"": ""A.V.H BLUE MOON""}"
946082384,2022-11-10T00:14:55.784919+00:00,interest,300,Bond yield,"{""bond value"": ""$50000"", ""interest"": ""0.6%"", ""issuer"": ""Seven ithalat ihracat""}"
946082369,2022-11-10T00:14:55.729962+00:00,interest,2600,Bond yield,"{""bond value"": ""$500000"", ""interest"": ""0.5%"", ""issuer"": ""Beatniks Cash Salad""}"
946078360,2022-11-10T00:14:38.651820+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""UGC Logistics""}"
946077187,2022-11-10T00:14:35.340052+00:00,interest,1000,Bond yield,"{""bond value"": ""$200000"", ""interest"": ""0.5%"", ""issuer"": ""Gwen Corp""}"
946075799,2022-11-10T00:14:31.372423+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""LACTALOS""}"
946060843,2022-11-10T00:13:44.171518+00:00,interest,750,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.6%"", ""issuer"": ""KANLIS""}"
946060834,2022-11-10T00:13:44.154902+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""UTOPIA MINDS""}"
946052838,2022-11-10T00:13:19.628179+00:00,interest,500,Bond yield,"{""bond value"": ""$100000"", ""interest"": ""0.5%"", ""issuer"": ""TechnoSpace CO.""}"
946052831,2022-11-10T00:13:19.611206+00:00,interest,750,Bond yield,"{""bond value"": ""$150000"", ""interest"": ""0.5%"", ""issuer"": ""Madeireira Cara de Pau""}"
946052827,2022-11-10T00:13:19.593268+00:00,interest,420,Bond yield,"{""bond value"": ""$60000"", ""interest"": ""0.7%"", ""issuer"": ""Communist Spies Pty Ltd""}"
946047450,2022-11-10T00:12:59.393850+00:00,interest,255,Bond yield,"{""bond value"": ""$50000"", ""interest"": ""0.5%"", ""issuer"": ""BestBeverage""}"
946038292,2022-11-10T00:12:24.306321+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""sim003""}"
946038287,2022-11-10T00:12:24.288611+00:00,interest,325,Bond yield,"{""bond value"": ""$65000"", ""interest"": ""0.5%"", ""issuer"": ""KComme""}"
946032604,2022-11-10T00:11:58.222121+00:00,interest,637,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""AllCore Electronics""}"
946015844,2022-11-10T00:10:49.110499+00:00,interest,625,Bond yield,"{""bond value"": ""$125000"", ""interest"": ""0.5%"", ""issuer"": ""Tawfeeq Industries""}"
946003461,2022-11-10T00:10:01.585315+00:00,interest,1250,Bond yield,"{""bond value"": ""$250000"", ""interest"": ""0.5%"", ""issuer"": ""SECCEN UK""}"
946003458,2022-11-10T00:10:01.568253+00:00,interest,950,Bond yield,"{""bond value"": ""$190000"", ""interest"": ""0.5%"", ""issuer"": ""Alekos S.A.""}"
946003408,2022-11-10T00:10:01.342425+00:00,interest,425,Bond yield,"{""bond value"": ""$85000"", ""interest"": ""0.5%"", ""issuer"": ""Fate Co""}"
946003406,2022-11-10T00:10:01.324270+00:00,interest,1775,Bond yield,"{""bond value"": ""$355000"", ""interest"": ""0.5%"", ""issuer"": ""Brother Xiaoye""}"
945977440,2022-11-10T00:08:27.886138+00:00,production,-14380,Production of Fuselage,"{""amount"": 74, ""price"": ""$2305.61"", ""quality"": 0}"
945780081,2022-11-09T22:18:24.694199+00:00,fees,-315,Market fees selling High grade e-comps,{}
945780080,2022-11-09T22:18:24.691036+00:00,market,10500,High grade e-comps market order filled,"{""resource"": ""High grade e-comps"", ""amount"": 12, ""quality"": 2, ""price"": ""$875.00"", ""buyer"": ""Aero Papa SEP IV 34.5k xD"", ""profit"": 3570}"
945748257,2022-11-09T21:49:07.648962+00:00,bonds,75000,Bond call,"{""issuer"": ""McCestes SA"", ""amount"": 15, ""interest"": 0.5}"
945566383,2022-11-09T19:08:09.569051+00:00,market,106250,Golden bars market order filled,"{""resource"": ""Golden bars"", ""amount"": 17, ""quality"": 2, ""price"": ""$6250.00"", ""buyer"": ""JK Spezial"", ""profit"": 35287}"
945560056,2022-11-09T19:02:33.233752+00:00,fees,-3563,Market fees selling Golden bars,"{""remaining_fees"": ""$0""}"
945560055,2022-11-09T19:02:33.219523+00:00,market,12500,Golden bars market order partially filled,"{""resource"": ""Golden bars"", ""amount"": 2, ""quality"": 2, ""price"": ""$6250.00"", ""buyer"": ""stef..."", ""profit"": ""$588"", ""fees"": ""$3563"", ""remaining_fees"": ""$0""}"
945519202,2022-11-09T18:22:07.159766+00:00,production,-39786,Production of High grade e-comps,"{""amount"": 176, ""price"": ""$549.73"", ""quality"": 2}"
945516511,2022-11-09T18:19:20.604157+00:00,fees,-87,Market fees selling Electronics research,{}
945516510,2022-11-09T18:19:20.601331+00:00,market,2880,Electronics research market order filled,"{""resource"": ""Electronics research"", ""amount"": 8, ""quality"": 0, ""price"": ""$360.00"", ""buyer"": ""Toddy S.A"", ""profit"": 655}"
945514522,2022-11-09T18:17:27.625862+00:00,production,-26631,Production of Chemicals,"{""amount"": 12560, ""price"": ""$13.06"", ""quality"": 2}"
945514361,2022-11-09T18:17:20.605613+00:00,market,-136948,Bought Minerals on market,"{""amount"": 12564, ""price"": ""$10.90"", ""seller(s)"": ""KGF Mining Company""}"
945447433,2022-11-09T17:16:59.940437+00:00,fees,-674,Market fees selling Reinforced concrete,{}
945447432,2022-11-09T17:16:59.925751+00:00,market,22440,Reinforced concrete market order filled,"{""resource"": ""Reinforced concrete"", ""amount"": 136, ""quality"": 0, ""price"": ""$165.00"", ""buyer"": ""Aldo Solutions"", ""profit"": -899}"
945385734,2022-11-09T16:19:25.988880+00:00,market,541,Bricks market order filled,"{""resource"": ""Bricks"", ""amount"": 246, ""quality"": 0, ""price"": ""$2.20"", ""buyer"": ""EMIRGROUP"", ""profit"": 9}"
945385605,2022-11-09T16:19:18.861628+00:00,market,2420,Bricks market order partially filled,"{""resource"": ""Bricks"", ""amount"": 1100, ""quality"": 0, ""price"": ""$2.20"", ""buyer"": ""ATS ENTERPRISES LTD"", ""profit"": ""$44"", ""fees"": ""$0"", ""remaining_fees"": ""$0""}"
945385594,2022-11-09T16:19:18.406498+00:00,fees,-124,Market fees selling Bricks,"{""remaining_fees"": ""$0""}"
945385593,2022-11-09T16:19:18.396561+00:00,market,1152,Bricks market order partially filled,"{""resource"": ""Bricks"", ""amount"": 524, ""quality"": 0, ""price"": ""$2.20"", ""buyer"": ""EMIRGROUP"", ""profit"": ""$-103"", ""fees"": ""$124"", ""remaining_fees"": ""$0""}"
945359778,2022-11-09T15:54:09.999912+00:00,market,21840,Fuselage market order filled,"{""resource"": ""Fuselage"", ""amount"": 8, ""quality"": 0, ""price"": ""$2730.00"", ""buyer"": ""Mena Moussa"", ""profit"": 3642}"
945337340,2022-11-09T15:32:57.396126+00:00,fees,-1380,Market fees selling Power,{}
